title,context,target_word,question,annotated_question,answers,ambiguity_type,answer_annotation,context_len,orig_len,ambig_len,answer_len
Arnold_Schwarzenegger,"On October 7, 2003, the recall election resulted in Governor Gray Davis being removed from office wi...",race,Who was Schwarzenegger's closest rival in the gubernatorial race of 2003?,Who was he competed with t in the race during 2003?,"{'text': ['Cruz Bustamante'], 'answer_start': [325]}",lexical,,110,11,11,5
New_York_City,"New York City is additionally a center for the advertising, music, newspaper, digital media, and pub...",record,"Along with Warner Music Group, what top three record label is based in New York City?",What top three records are in New York City?,"{'text': ['Sony Music Entertainment'], 'answer_start': [596]}",lexical,,124,16,9,6
Beyoncé,"Forbes magazine began reporting on Beyoncé's earnings in 2008, calculating that the $80 million earn...",record,Beyonce and Jay Z got a Guinness World record for what in 2009?,A record of what they got in 2009?,"{'text': ['highest-earning power couple'], 'answer_start': [1013]}",both,,326,13,8,6
Beyoncé,"Beyoncé has won 20 Grammy Awards, both as a solo artist and member of Destiny's Child, making her th...",record,Beyonce holds the record for how many wins in one night by a female?,A record for how many wins does she hold?,"{'text': ['six'], 'answer_start': [586]}",both,,193,14,9,4
Solar_energy,Solar distillation can be used to make saline or brackish water potable. The first recorded instance...,record,By who was the first record of solar distillation done by?,By who was the first record done by?,"{'text': ['16th-century Arab alchemists'], 'answer_start': [116]}",lexical,,121,11,8,6
New_York_City,"Tourism is a vital industry for New York City, which has witnessed a growing combined volume of inte...",record,How many tourists that visited NYC in 2014 broke the record?,How many people that visited NYC in 2014 are in the record?,"{'text': ['56.4 million'], 'answer_start': [220]}",lexical,,57,11,12,5
Spectre_(2015_film),"After wrapping up in England, production travelled to Morocco in June, with filming taking place in ...",record,The Guinness World record was credited to which production designer?,Who was credited with the record?,"{'text': ['Chris Corbould'], 'answer_start': [367]}",both,,81,10,6,5
New_York_City,"Real estate is a major force in the city's economy, as the total value of all New York City property...",record,The previous record beaten by Park Avenue was for what real estate?,What record did Park Avenue beat that involved real estate?,"{'text': ['660 Madison Avenue'], 'answer_start': [606]}",lexical,,133,12,10,6
Beyoncé,"Following the disbandment of Destiny's Child in June 2005, she released her second solo album, B'Day...",record,"To set the record for Grammys, how many did Beyonce win?","To set the record, how many did she win?","{'text': ['six'], 'answer_start': [565]}",both,,160,11,9,4
Spectre_(2015_film),"After wrapping up in England, production travelled to Morocco in June, with filming taking place in ...",record,What Guinness World Record does the film hold?,What record does the film have?,"{'text': ['Largest film stunt explosion'], 'answer_start': [267]}",lexical,,81,8,6,7
Spectre_(2015_film),"After wrapping up in England, production travelled to Morocco in June, with filming taking place in ...",record,What Guinness record was set during the filming of Spectre?,What record was set during the filming of Spectre?,"{'text': ['Largest film stunt explosion'], 'answer_start': [267]}",lexical,,81,10,9,7
Spectre_(2015_film),"In the United Kingdom, the film grossed £4.1 million ($6.4 million) from its Monday preview screenin...",record,What film previously held the UK record for highest first week opening gross?,What film previously held the UK record?,"{'text': ['Harry Potter and the Prisoner of Azkaban'], 'answer_start': [382]}",lexical,,140,13,7,10
New_York_City,"Tourism is a vital industry for New York City, which has witnessed a growing combined volume of inte...",record,What is the record number of tourists that have visited New York in a year?,What is the record of tourists in New York,"{'text': ['56.4 million'], 'answer_start': [220]}",lexical,,57,15,9,5
Beyoncé,"Beyoncé embarked on The Mrs. Carter Show World Tour on April 15 in Belgrade, Serbia; the tour includ...",record,What song did Beyonce record for the film Epic?,What record did she make?,"{'text': ['Rise Up'], 'answer_start': [560]}",both,,106,9,5,5
New_York_City,"In 2012, New York City had the lowest overall crime rate and the second lowest murder rate among the...",record,What was the low record for homicides in 2014 in NYC?,What was the record about homicides in New York?,"{'text': ['328'], 'answer_start': [1033]}",lexical,,198,11,9,4
Beyoncé,"Beyoncé has won 20 Grammy Awards, both as a solo artist and member of Destiny's Child, making her th...",record,When did she set the record for most Grammy awards won in one night?,When did she hold a record?,"{'text': ['2010'], 'answer_start': [306]}",both,,193,14,6,4
Beyoncé,"The group changed their name to Destiny's Child in 1996, based upon a passage in the Book of Isaiah....",record,"Who did Beyonce record with for the movie ""The Best Man?""",Who did she make a record with?,"{'text': ['Marc Nelson'], 'answer_start': [1212]}",both,,239,11,7,5
Beyoncé,"Beyoncé has won 20 Grammy Awards, both as a solo artist and member of Destiny's Child, making her th...",record,Who tied her record for most Grammies won in one night in 2012?,Who tied her record that year?,"{'text': ['Adele'], 'answer_start': [705]}",both,,193,13,6,4
Frédéric_Chopin,"Fryderyk may have had some piano instruction from his mother, but his first professional music tutor...",record,"Who was Chopin's earliest piece of music, that there is a record of, dedicated to?",Who was his earliest record dedicated to?,"{'text': ['Wojciech Żywny'], 'answer_start': [143]}",both,,95,15,7,5
Spectre_(2015_film),"After wrapping up in England, production travelled to Morocco in June, with filming taking place in ...",record,Who was the Guinness record attributed to?,Who was the record attributed to?,"{'text': ['Chris Corbould'], 'answer_start': [367]}",lexical,,81,7,6,5
Beyoncé,"At age eight, Beyoncé and childhood friend Kelly Rowland met LaTavia Roberson while in an audition f...",record,Who was the first record label to give the girls a record deal?,Who was the first to give them a record?,"{'text': ['Elektra Records'], 'answer_start': [918]}",both,,228,13,9,5
Pub,"Organisations such as Wetherspoons, Punch Taverns and O'Neill's were formed in the UK in the wake of...",result,"Along with Punch Taverns and Weatherspoons, what was an organization formed as a result of the Beer Orders?",What came out as a result along with others?,"{'text': ['O'Neill's'], 'answer_start': [54]}",lexical,,50,18,9,4
BBC_Television,"The BBC operates several television networks, television stations (although there is generally very ...",result,"As a result of shows that the BBC itself creates, it is one of the biggest what?",Is it one of the biggest because of that result?,"{'text': ['television production companies'], 'answer_start': [364]}",lexical,,59,17,10,6
2008_Summer_Olympics_torch_relay,Vietnam: The event was held in Ho Chi Minh City on April 29. Some 60 torchbearers carried the torch ...,result,"As a result, demonstrations were held in what two cities in December 2007?",What two cities were linked to the result?,"{'text': ['Hanoi and Ho Chi Minh City.'], 'answer_start': [598]}",lexical,,137,13,8,9
Dog,"Although large wild dogs, like wolves, are apex predators, they can be killed in territory disputes ...",result,Dogs die as a result of Croatian wolf encounters more than what kind of animal?,Dogs face more death in the result than what?,"{'text': ['sheep'], 'answer_start': [324]}",lexical,,131,15,9,4
2008_Sichuan_earthquake,"Strong aftershocks continued to strike even months after the main quake. On May 25, an aftershock of...",result,How many buildings collapsed as a result of the May 27th aftershocks?,How many collapsed following that result?,"{'text': ['420,000'], 'answer_start': [431]}",lexical,,215,12,6,4
Plymouth,"In the First World War, Devonport was the headquarters of Western Approaches Command until 1941 and ...",result,How many civilian deaths occurred as a result of the Plymouth Blitz?,How many deaths followed that result?,"{'text': ['more than 1,000'], 'answer_start': [462]}",lexical,,132,12,6,6
Republic_of_the_Congo,The area north of the Congo River came under French sovereignty in 1880 as a result of Pierre de Bra...,result,How many people are estimated to have died as a result of the creation of the Congo-Ocean Railroad?,How many lives were lost to the result?,"{'text': ['14,000'], 'answer_start': [685]}",lexical,,109,18,8,4
2008_Sichuan_earthquake,"The 2008 Sichuan earthquake or the Great Sichuan earthquake, measured at 8.0 Ms and 7.9 Mw, and occu...",result,How many people were killed as a result?,How many were killed in the result?,"{'text': ['69,197'], 'answer_start': [206]}",lexical,,41,8,7,4
Republic_of_the_Congo,"In the early 1980s, rapidly rising oil revenues enabled the government to finance large-scale develo...",result,How much inflation did the Congo experience as a result of the devaluation of the Franc?,How much inflation came from that result?,"{'text': ['46%'], 'answer_start': [394]}",lexical,,68,16,7,4
